id,name,level,propType,spirit,speed,range,vitalSensibility,skills,bodyPart,reward,canCapture,group,openMap,goodPoints,liveplace
3001,铁修士·安东尼,122,4,100,10,5,90,20|31|4,身体|头部|腿部,2410|1.5;116|0.2;505|0.2;605|0.2;3305|1;4100|0.5;4200|0.6,0,1,0,0,0
3002,教团骑士·萨尔瓦多,122,1,100,16,3,90,31|28|6,身体|头部|腿部,2410|1.5;116|0.2;505|0.2;605|0.2;3302|1;4100|0.5;4200|0.7,0,1,0,0,0
3003,军团长·帕里斯,119,1,100,13,2,90,31|28|6,身体|头部|腿部,2410|1.5;116|0.2;505|0.2;605|0.2;3302|1;4100|0.5;4200|0.8,0,1,0,0,0
3004,银弧指挥官·乌拉尔,118,8,100,16,15,90,22,身体|头部|腿部,2410|1.5;206|0.2;505|0.2;605|0.2;3304|1;4100|0.5;4200|0.9,0,1,0,0,0
3005,骑士团执法者·奥拉夫,118,1,100,16,3,90,31|28|6,身体|头部|腿部,2410|1.5;116|0.2;505|0.2;605|0.2;3302|1;4100|0.5;4200|0.10,0,1,0,0,0
3006,神射手·多纳,122,8,100,15,12,90,22,身体|头部|腿部,2410|1.5;206|0.2;505|0.2;605|0.2;3304|1;4100|0.5;4200|0.9,0,1,0,0,0
3007,圣焰守护者·凯,126,1,100,12,2,90,31|28|6,身体|头部|腿部,2410|1.5;116|0.2;505|0.2;605|0.2;3302|1;4100|0.5;4200|0.12,0,1,0,0,0
3008,秩序执掌者·艾莫斯,245,10,100,12,2,100,31|28|6,身体|头部|腿部,2410|1,0,1,0,0,0
3009,卫队战士,81,3,100,8,2,70,31|28|6,身体|头部|腿部,2410|0.2;106|0.2;503|0.2;603|0.2;3302|0.3;4100|0.5;4200|0.5,0,2,0,0,0
3010,卫队弓箭手,74,9,100,10,10,70,22,身体|头部|腿部,2410|0.2;202|0.2;503|0.2;603|0.2;3304|0.3;4100|0.5;4200|0.5,0,2,0,0,0
3011,教团法师,74,9,100,8,8,70,20|31|4,身体|头部|腿部,2410|0.2;503|0.2;603|0.2;3305|0.3;4100|0.5;4200|0.5,0,2,0,0,0
3012,帝国卫兵,88,6,100,10,2,70,31|28|6,身体|头部|腿部,2410|0.2;106|0.2;503|0.2;603|0.2;3302|0.3;4100|0.5;4200|0.5,0,2,0,0,0
3013,帝国弓箭手,77,6,100,12,10,70,22,身体|头部|腿部,2410|0.2;202|0.2;503|0.2;603|0.2;3304|0.3;4100|0.5;4200|0.5,0,2,0,0,0
3014,帝国骑士,81,3,100,15,3,70,31|28|6,身体|头部|腿部,2410|0.2;106|0.2;503|0.2;603|0.2;3302|0.3;4100|0.5;4200|0.5,0,2,0,0,0
3015,帝国法师,89,9,100,10,8,70,20|31|4,身体|头部|腿部,2410|0.2;503|0.2;603|0.2;3305|0.3;4100|0.5;4200|0.5,0,2,0,0,0
3016,科多兽,84,3,100,16,2,70,1|19,身体|头部|腿部,2410|0.2,1,1,0,0,0
3017,投石手,87,6,100,10,6,70,22,身体|头部|腿部,2410|0.2;202|0.2;503|0.2;603|0.2;3304|0.3;4100|0.5;4200|0.5,0,2,0,0,0
3100,元素使者·萨鲁曼,128,4,100,15,8,90,12|20,身体|头部|腿部,2411|1.5;3305|1;2400|0.5;507|0.2;607|0.2,0,1,0,0,0
3101,寒冰女王·萨拉,120,8,100,12,10,90,13|36,身体|头部|腿部,2411|1.5;3305|1;2400|0.5;507|0.2;607|0.2,0,1,0,0,0
3102,冰霜之星·索尔,119,8,100,16,12,90,13|36,身体|头部|腿部,2411|1.5;3305|1;2400|0.5;507|0.2;607|0.2,0,1,0,0,0
3103,时光长老·加百列,117,8,100,15,10,90,12|20,身体|头部|腿部,2411|1.5;3305|1;2400|0.5;507|0.2;607|0.2,0,1,0,0,0
3104,空间长老·兰博,112,4,100,15,8,90,12|20|18,身体|头部|腿部,2411|1.5;3305|1;2400|0.5;507|0.2;607|0.2,0,1,0,0,0
3105,女巫·瓦尔娜,112,4,100,12,9,90,12|20|18,身体|头部|腿部,2411|1.5;3305|1;2400|0.5;507|0.2;607|0.2,0,1,0,0,0
3106,光明守卫·法论,118,1,100,15,8,90,20|31,身体|头部|腿部,2411|1.5;3305|1;2400|0.5;507|0.2;607|0.2,0,1,0,0,0
3107,魔能大师·坎达尔,110,1,100,15,7,90,20|31,身体|头部|腿部,2411|1.5;3305|1;2400|0.5;507|0.2;607|0.2,0,1,0,0,0
3108,光明执掌者·飓风,251,13,100,20,8,100,20|31|12|13,身体|头部|腿部,2411|1,0,1,0,0,0
3109,光明法师,73,6,100,8,8,70,20|31|4,身体|头部|腿部,2411|0.2;3305|0.2;2400|0.1;502|0.2;602|0.2,0,2,0,0,0
3110,光明射手,72,6,100,12,12,70,22,身体|头部|腿部,2411|0.2;3305|0.2;2400|0.1;502|0.2;602|0.2,0,2,0,0,0
3111,寒冰射手,83,9,100,12,12,70,22,身体|头部|腿部,2411|0.2;3305|0.2;2400|0.1;502|0.2;602|0.2,0,2,0,0,0
3112,石巨人,77,3,100,8,2,70,29|16,身体|头部|腿部,2411|0.2;3305|0.2;2400|0.1;502|0.2;602|0.2,1,1,0,0,0
3113,傀儡战士,71,6,100,11,2,70,31|28|6,身体|头部|腿部,2411|0.2;3305|0.2;2400|0.1;502|0.2;602|0.2,0,2,0,0,0
3114,傀儡弓箭手,80,6,100,11,10,70,22,身体|头部|腿部,2411|0.2;3305|0.2;2400|0.1;502|0.2;602|0.2,0,3,0,0,0
3115,魔能卫兵,81,3,100,11,2,70,31|28|6,身体|头部|腿部,2411|0.2;3305|0.2;2400|0.1;502|0.2;602|0.2,0,2,0,0,0
3200,铁甲猩猩·刚铎,117,1,100,16,3,90,8|15|24,身体|头部|腿部,2412|1.5;504|0.5;604|0.5;702|0.5;3304|1;2401|0.5,0,1,0,0,0
3201,巨角犀牛·凯撒,117,1,100,16,2,90,19,身体|头部|腿部,2412|1.5;504|0.5;604|0.5;702|0.5;3304|1;2401|0.5,0,1,0,0,0
3202,嗜血猎豹·亚瑟,130,8,100,18,2,90,21,身体|头部|腿部,2412|1.5;504|0.5;604|0.5;702|0.5;3304|1;2401|0.5,0,1,0,0,0
3203,生命拥护者·班,115,4,100,14,8,90,5|31,身体|头部|腿部,2412|1.5;504|0.5;604|0.5;702|0.5;3304|1;2401|0.5,0,1,0,0,0
3204,德鲁伊首领·布雷尔,121,8,100,17,4,90,27|31,身体|头部|腿部,2412|1.5;504|0.5;604|0.5;702|0.5;3304|1;2401|0.5,0,1,0,0,0
3205,战争巨树·巴雷特,122,1,100,12,2,90,31|24,身体|头部|腿部,2412|1.5;504|0.5;604|0.5;702|0.5;3304|1;2401|0.5,0,1,0,0,0
3206,树蔓公主·塞布丽娜,116,4,100,15,8,90,27|34,身体|头部|腿部,2412|1.5;504|0.5;604|0.5;702|0.5;3304|1;2401|0.5,0,1,0,0,0
3207,丛林守护·金鬃,118,1,100,17,3,90,1|21,身体|头部|腿部,2412|1.5;504|0.5;604|0.5;702|0.5;3304|1;2401|0.5,0,1,0,0,0
3208,生命执掌者·亚玟,256,12,100,18,17,100,27|22|34,身体|头部|腿部,2412|1,0,1,0,0,0
3209,史莱姆,76,6,100,10,2,70,2,身体|头部|腿部,2412|0.2;504|0.1;604|0.1;702|0.1;3304|0.2;2402|0.1,0,3,0,0,0
3210,树人,73,3,100,8,2,70,16,身体|头部|,2412|0.2;504|0.1;604|0.1;702|0.1;3304|0.2;2402|0.1,0,2,0,0,0
3211,藤蔓精灵,89,9,100,12,8,70,27|34,身体|头部|腿部,2412|0.2;504|0.1;604|0.1;702|0.1;3304|0.2;2402|0.1,0,2,0,0,0
3212,兽人战士,76,3,100,10,2,70,31|28|6,身体|头部|腿部,2412|0.2;504|0.1;604|0.1;702|0.1;3304|0.2;2402|0.1,0,2,0,0,0
3213,兽人弓箭手,78,9,100,12,12,70,22,身体|头部|腿部,2412|0.2;504|0.1;604|0.1;702|0.1;3304|0.2;2402|0.1,0,2,0,0,0
3214,兽人法师,84,9,100,10,10,70,20|31|4,身体|头部|腿部,2412|0.2;504|0.1;604|0.1;702|0.1;3304|0.2;2402|0.1,0,2,0,0,0
3215,树精,82,6,100,8,2,70,16,身体|头部|,2412|0.2;504|0.1;604|0.1;702|0.1;3304|0.2;2402|0.1,1,2,0,0,0
3216,木精灵,82,9,100,13,2,70,22,身体|头部|腿部,2412|0.2;504|0.1;604|0.1;702|0.1;3304|0.2;2402|0.1,0,2,0,0,0
3217,精灵弓箭手,80,9,100,13,12,70,22,身体|头部|腿部,2412|0.2;504|0.1;604|0.1;702|0.1;3304|0.2;2402|0.1,0,2,0,0,0
3218,狼骑士,82,3,100,15,3,70,1|19,身体|头部|腿部,2412|0.2;504|0.1;604|0.1;702|0.1;3304|0.2;2402|0.1,0,1,0,0,0
3300,风蛇·烈火,118,8,100,15,5,90,12|31,身体|头部|腿部,2413|1.5;2405|0.5;2400|0.1;2401|0.1;2402|0.1,0,1,0,0,0
3301,灯神·阿拉丁,128,8,100,12,8,90,12|31,身体|头部|腿部,2413|1.5;2405|0.5;2400|0.1;2401|0.1;2402|0.1,0,1,0,0,0
3302,妖姬·猩红夜魔,114,4,100,12,6,90,34,身体|头部|腿部,2413|1.5;2405|0.5;2400|0.1;2401|0.1;2402|0.1,0,1,0,0,0
3303,火焰守卫·克劳德,110,1,100,12,2,90,12|31,身体|头部|腿部,2413|1.5;2405|0.5;2400|0.1;2401|0.1;2402|0.1,0,1,0,0,0
3304,虚空行者·霍尔,120,4,100,14,3,90,20|31,身体|头部|腿部,2413|1.5;2405|0.5;2400|0.1;2401|0.1;2402|0.1,0,1,0,0,0
3305,恶魔术士·开尔文,118,8,100,11,8,90,12|31,身体|头部|腿部,2413|1.5;2405|0.5;2400|0.1;2401|0.1;2402|0.1,0,1,0,0,0
3306,地狱战士·摩西,111,1,100,13,2,90,31|28|6,身体|头部|腿部,2413|1.5;2405|0.5;2400|0.1;2401|0.1;2402|0.1,0,1,0,0,0
3307,时空猎手·昆特,119,8,100,15,2,90,22|28,身体|头部|腿部,2413|1.5;2405|0.5;2400|0.1;2401|0.1;2402|0.1,0,1,0,0,0
3308,深渊执掌者·哈里森,253,11,100,15,3,100,12|29|31|35,身体|头部|腿部,2413|1,0,1,0,0,0
3309,劣魔,90,6,100,10,2,70,2|31,身体|头部|腿部,2413|0.2;2405|0.1;2400|0.05;2401|0.05;2402|0.05;2300|0.2;2301|0.2,0,3,0,0,0
3310,小劣魔,89,6,100,8,2,70,2|31,身体|头部|腿部,2413|0.2;2405|0.1;2400|0.05;2401|0.05;2402|0.05;2300|0.2;2301|0.2,0,2,0,0,0
3311,火焰傀儡,84,9,100,10,3,70,2|31|12,身体|头部|,2413|0.2;2405|0.1;2400|0.05;2401|0.05;2402|0.05;2300|0.2;2301|0.2,0,2,0,0,0
3312,小恶魔,73,6,100,8,2,70,2|31,身体|头部|腿部,2413|0.2;2405|0.1;2400|0.05;2401|0.05;2402|0.05;2300|0.2;2301|0.2,0,2,0,0,0
3313,翅魔,84,9,100,14,3,70,1|2,身体|头部|翅膀,2413|0.2;2405|0.1;2400|0.05;2401|0.05;2402|0.05;2300|0.2;2301|0.2,1,3,0,0,0
3314,蚁兽,88,3,100,14,2,70,1|2,身体|头部|腿部,2413|0.2;2405|0.1;2400|0.05;2401|0.05;2402|0.05;2300|0.2;2301|0.2,1,3,0,0,0
3315,火元素,87,9,100,10,2,70,12,身体|头部|腿部,2413|0.2;2405|0.1;2400|0.05;2401|0.05;2402|0.05;2300|0.2;2301|0.2,0,2,0,0,0
3316,深渊领主,70,3,100,9,4,70,12|19,身体|头部|腿部,2413|0.2;2405|0.1;2400|0.05;2401|0.05;2402|0.05;2300|0.2;2301|0.2,0,2,0,0,0
3400,正义之镰·肖恩,111,8,100,12,10,90,26|31,身体|头部|腿部,2414|1.5;2402|0.5;2202|0.2;3305|1,0,1,0,0,0
3401,灵魂女王·塞拉,123,8,100,11,12,90,26|4|31,身体|头部|腿部,2414|1.5;2402|0.5;2202|0.2;3305|1,0,1,0,0,0
3402,死亡阴影·摩多,126,4,100,15,3,90,21|28|31,身体|头部|腿部,2414|1.5;2402|0.5;2202|0.2;3305|1,0,1,0,0,0
3403,瘟疫魔女·瑞贝卡,121,4,100,11,8,90,5|31,身体|头部|腿部,2414|1.5;2402|0.5;2202|0.2;3305|1,0,1,0,0,0
3404,骷髅王·奥瑞克,114,1,100,12,2,90,31|28|6,身体|头部|腿部,2414|1.5;2402|0.5;2202|0.2;3305|1,0,1,0,0,0
3405,幽魂领袖·米勒,115,1,100,14,2,90,10|14,身体|头部|腿部,2414|1.5;2402|0.5;2202|0.2;3305|1,0,1,0,0,0
3406,潜行刺客·乌冬,117,8,100,15,2,90,28|6,身体|头部|腿部,2414|1.5;2402|0.5;2202|0.2;3305|1,0,1,0,0,0
3407,沼泽猎手·鬼王,117,4,100,16,12,90,22|28,身体|头部|腿部,2414|1.5;2402|0.5;2202|0.2;3305|1,0,1,0,0,0
3408,死亡执掌者·骨龙,260,15,100,20,12,100,12|14|26,身体|头部|腿部,2414|1,0,1,0,0,0
3409,骷髅兵,83,6,100,8,2,70,31|28|6,身体|头部|腿部,2414|0.2;2402|0.1;2202|0.05;3305|0.2,0,3,0,0,0
3410,骷髅战士,73,6,100,8,2,70,31|28|6,身体|头部|腿部,2414|0.2;2402|0.1;2202|0.05;3305|0.2,0,2,0,0,0
3411,骷髅弓箭手,77,6,100,9,8,70,22|28,身体|头部|腿部,2414|0.2;2402|0.1;2202|0.05;3305|0.2,0,3,0,0,0
3412,瘟疫法师,88,9,100,8,7,70,20|31|4,身体|头部|腿部,2414|0.2;2402|0.1;2202|0.05;3305|0.2,0,2,0,0,0
3413,守墓人,84,3,100,8,3,70,31|26,身体|头部|腿部,2414|0.2;2402|0.1;2202|0.05;3305|0.2,0,1,0,0,0
3414,幽魂,76,6,100,14,2,70,10,身体|头部|,2414|0.2;2402|0.1;2202|0.05;3305|0.2,0,1,0,0,0
3415,幽魂暗杀者,85,9,100,16,2,70,31|28|6,身体|头部|腿部,2414|0.2;2402|0.1;2202|0.05;3305|0.2,0,1,0,0,0
3416,沼泽领主,84,3,100,12,3,70,10|31,身体|头部|腿部,2414|0.2;2402|0.1;2202|0.05;3305|0.2,0,1,0,0,0
3417,骨兽,85,6,100,13,2,70,19,身体|头部|腿部,2414|0.2;2402|0.1;2202|0.05;3305|0.2,1,3,0,0,0
2602,人类骑士,75,3,100,15,3,70,31|28|6,身体|头部|腿部,,0,2,27,0,0
2603,光明法师,75,6,100,8,8,70,20|31|4,身体|头部|腿部,,0,2,28,0,0
2604,木精灵,74,9,100,13,2,70,22,身体|头部|腿部,,0,2,29,0,0
2605,小恶魔,79,6,100,8,2,70,2|31,身体|头部|腿部,,0,2,30,0,0
2606,亡灵法师,77,9,100,8,7,70,20|31|4,身体|头部|腿部,,0,2,31,0,0
